point_id;point_type_id;station_abbr;postal_code;point_name;point_type_de;point_type_fr;point_type_it;point_type_en;point_height_masl;point_coordinates_lv95_east;point_coordinates_lv95_north;point_coordinates_wgs84_lat;point_coordinates_wgs84_lon
750400;2;;7504;Pontresina;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1813.0;2789237.0;1151871.0;46.491397;9.903781
750500;2;;7505;Celerina/Schlarigna;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1720.0;2785630.0;1153911.0;46.51075;9.857642
751200;2;;7512;Champfèr;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1819.0;2782225.0;1150121.0;46.477608;9.811806
751300;2;;7513;Silvaplana;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1813.0;2780935.0;1147951.0;46.458447;9.794167
751302;2;;7513;Silvaplana-Surlej;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1829.0;2782336.0;1147822.0;46.456906;9.812342
751400;2;;7514;Sils/Segl Maria;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1809.0;2778701.0;1144844.0;46.431108;9.7639
751402;2;;7514;Fex;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1951.0;2778982.0;1142606.0;46.410911;9.766692
751500;2;;7515;Sils/Segl Baselgia;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1802.0;2778188.0;1145013.0;46.432764;9.757294
751600;2;;7516;Maloja;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1815.0;2773691.0;1141516.0;46.4025;9.6975
751700;2;;7517;Plaun da Lej;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1801.0;2775810.0;1143676.0;46.421369;9.725861
752200;2;;7522;La Punt-Chamues-ch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1691.0;2790849.0;1161418.0;46.576778;9.928714
752300;2;;7523;Madulain;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1691.0;2791644.0;1162682.0;46.587917;9.939606
752400;2;;7524;Zuoz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1706.0;2793131.0;1164091.0;46.600156;9.959589
752500;2;;7525;S-chanf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1661.0;2795004.0;1165516.0;46.612422;9.984622
752600;2;;7526;Cinuos-chel;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1682.0;2797280.0;1168390.0;46.637594;10.01555
752601;2;;7526;Chapella;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1633.0;2796903.0;1167886.0;46.633175;10.010414
752700;2;;7527;Brail;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1633.0;2798542.0;1170302.0;46.654411;10.03285
753000;2;;7530;Zernez;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1471.0;2803063.0;1175418.0;46.699044;10.094142
753200;2;;7532;Tschierv;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1678.0;2821796.0;1168070.0;46.627025;10.335353
753300;2;;7533;Fuldera;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1640.0;2824564.0;1166199.0;46.609281;10.370558
753400;2;;7534;Lü;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1871.0;2824780.0;1167223.0;46.618414;10.373875
753500;2;;7535;Valchava;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1421.0;2827289.0;1165389.0;46.601078;10.4057
753600;2;;7536;Sta. Maria Val Müstair;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1373.0;2828721.0;1165582.0;46.602325;10.424472
753700;2;;7537;Müstair;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1248.0;2830360.0;1168304.0;46.626228;10.447211
754200;2;;7542;Susch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1424.0;2801762.0;1181070.0;46.750253;10.079631
754300;2;;7543;Lavin;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1401.0;2804053.0;1183044.0;46.767303;10.110475
754500;2;;7545;Guarda;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1653.0;2807237.0;1184104.0;46.77585;10.152614
754600;2;;7546;Ardez;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1444.0;2810879.0;1184097.0;46.774644;10.200267
755000;2;;7550;Scuol;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1220.0;2818379.0;1186829.0;46.796786;10.299706
755100;2;;7551;Ftan;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1631.0;2814426.0;1186302.0;46.793333;10.247714
755200;2;;7552;Vulpera;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1259.0;2817368.0;1185701.0;46.786975;10.285936
755300;2;;7553;Tarasp;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1409.0;2815467.0;1184636.0;46.778019;10.260553
755400;2;;7554;Sent;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1433.0;2821224.0;1189218.0;46.817322;10.338103
755600;2;;7556;Ramosch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1231.0;2824463.0;1191212.0;46.834161;10.381497
755700;2;;7557;Vnà;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1638.0;2822955.0;1192250.0;46.844;10.362253
755800;2;;7558;Strada;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1068.0;2828275.0;1194514.0;46.862544;10.433081
755900;2;;7559;Tschlin;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1527.0;2827620.0;1195283.0;46.869683;10.424881
756000;2;;7560;Martina;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1068.0;2830427.0;1197179.0;46.885758;10.462631
756200;2;;7562;Samnaun-Compatsch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1709.0;2825322.0;1205210.0;46.959697;10.399678
756300;2;;7563;Samnaun Dorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1832.0;2822679.0;1203636.0;46.946442;10.364206
760200;2;;7602;Casaccia;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1455.0;2771217.0;1140031.0;46.389783;9.664794
760300;2;;7603;Vicosoprano;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1069.0;2768089.0;1135733.0;46.351925;9.622592
760400;2;;7604;Borgonovo;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1046.0;2766668.0;1135224.0;46.347703;9.603956
760500;2;;7605;Stampa;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1022.0;2765201.0;1134765.0;46.343939;9.584742
760600;2;;7606;Promontogno;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;822.0;2763015.0;1134073.0;46.33825;9.556117
760601;2;;7606;Bondo;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;821.0;2762901.0;1133708.0;46.334994;9.554508
760800;2;;7608;Castasegna;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;709.0;2760091.0;1133565.0;46.334386;9.517978
761000;2;;7610;Soglio;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1095.0;2761705.0;1134442.0;46.341886;9.539236
771000;2;;7710;Ospizio Bernina;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;2302.0;2798611.0;1143116.0;46.409969;10.02205
771002;2;;7710;Alp Grüm;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;2088.0;2799435.0;1139213.0;46.374633;10.031081
774100;2;;7741;S. Carlo (Poschiavo);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1095.0;2802019.0;1135951.0;46.344533;10.063225
774200;2;;7742;Poschiavo;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1011.0;2801718.0;1133745.0;46.324792;10.058361
774202;2;;7742;Sfazù;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1606.0;2803104.0;1140980.0;46.389419;10.079511
774203;2;;7742;La Rösa;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1875.0;2802089.0;1142287.0;46.401478;10.066894
774300;2;;7743;Brusio;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;812.0;2806932.0;1126811.0;46.260867;10.122939
774302;2;;7743;Miralago;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;971.0;2805160.0;1128122.0;46.273194;10.10055
774400;2;;7744;Campocologno;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;554.0;2808471.0;1123841.0;46.233689;10.141561
774500;2;;7745;Li Curt;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;989.0;2802210.0;1132254.0;46.311239;10.064097
774600;2;;7746;Le Prese;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;969.0;2803384.0;1130525.0;46.295339;10.078572
774700;2;;7747;Viano;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;1270.0;2808295.0;1125928.0;46.252508;10.140211
774800;2;;7748;Campascio;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;625.0;2807609.0;1124984.0;46.244233;10.1309
800100;2;;8001;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;409.0;2683348.0;1247414.0;47.372289;8.542189
800200;2;;8002;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;431.0;2682417.0;1246175.0;47.361264;8.529636
800300;2;;8003;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;415.0;2681354.0;1247454.0;47.372897;8.515797
800400;2;;8004;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;410.0;2681734.0;1247980.0;47.377583;8.520925
800500;2;;8005;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;404.0;2681724.0;1249080.0;47.387475;8.520992
800600;2;;8006;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;460.0;2683450.0;1248950.0;47.386092;8.543825
800800;2;;8008;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;435.0;2684774.0;1245707.0;47.356756;8.560744
803200;2;;8032;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;441.0;2684625.0;1246943.0;47.367892;8.559006
803700;2;;8037;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;423.0;2682165.0;1249769.0;47.393617;8.526958
803800;2;;8038;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;439.0;2682482.0;1243973.0;47.341453;8.530089
804100;2;;8041;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;461.0;2681370.0;1242443.0;47.327831;8.5151
804400;2;;8044;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;533.0;2684617.0;1248208.0;47.379269;8.559139
804401;2;;8044;Gockhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;570.0;2687722.0;1248464.0;47.381164;8.6003
804500;2;;8045;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;430.0;2681461.0;1246038.0;47.36015;8.516956
804600;2;;8046;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;461.0;2680833.0;1252670.0;47.419872;8.509842
804700;2;;8047;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;420.0;2679550.0;1247655.0;47.374928;8.49195
804800;2;;8048;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;402.0;2679034.0;1249108.0;47.388056;8.485375
804900;2;;8049;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;464.0;2679473.0;1251017.0;47.405172;8.491528
805000;2;;8050;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;433.0;2683797.0;1251734.0;47.411083;8.548942
805100;2;;8051;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;429.0;2686138.0;1251025.0;47.404406;8.579819
805200;2;;8052;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;436.0;2683649.0;1253196.0;47.42425;8.547253
805300;2;;8053;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;620.0;2687182.0;1245853.0;47.357756;8.592642
805500;2;;8055;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;432.0;2680573.0;1246908.0;47.368083;8.505358
805700;2;;8057;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;470.0;2683304.0;1250516.0;47.400192;8.542183
806400;2;;8064;Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;398.0;2679249.0;1250033.0;47.39635;8.488386
810200;2;;8102;Oberengstringen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;413.0;2677335.0;1251404.0;47.408906;8.463272
810300;2;;8103;Unterengstringen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;409.0;2676283.0;1251779.0;47.412403;8.4494
810400;2;;8104;Weiningen ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;409.0;2675428.0;1252342.0;47.417564;8.438167
810500;2;;8105;Regensdorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;440.0;2677616.0;1254126.0;47.433353;8.467467
810502;2;;8105;Watt;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;438.0;2678373.0;1255133.0;47.442319;8.477678
810602;2;;8106;Adlikon b. Regensdorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;435.0;2677301.0;1256132.0;47.451431;8.463639
810700;2;;8107;Buchs ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;429.0;2675361.0;1256593.0;47.455803;8.437997
810800;2;;8108;Dällikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;434.0;2675577.0;1254882.0;47.440389;8.440572
810900;2;;8109;Kloster Fahr;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;392.0;2675518.0;1251316.0;47.408325;8.439186
811200;2;;8112;Otelfingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;440.0;2671838.0;1256865.0;47.458642;8.391325
811300;2;;8113;Boppelsen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;518.0;2672728.0;1258143.0;47.470039;8.403336
811400;2;;8114;Dänikon ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;433.0;2673042.0;1255530.0;47.446503;8.407072
811500;2;;8115;Hüttikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;438.0;2671546.0;1255397.0;47.445472;8.387219
811700;2;;8117;Fällanden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;448.0;2690773.0;1247445.0;47.371589;8.640489
811800;2;;8118;Pfaffhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;611.0;2689365.0;1246622.0;47.364378;8.621686
812100;2;;8121;Benglen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;568.0;2690581.0;1246270.0;47.361047;8.637708
812200;2;;8122;Binz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;633.0;2689740.0;1245832.0;47.357222;8.626492
812300;2;;8123;Ebmatingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;604.0;2690863.0;1245241.0;47.351753;8.641233
812400;2;;8124;Maur;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;468.0;2693046.0;1243838.0;47.338833;8.669831
812500;2;;8125;Zollikerberg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;610.0;2687923.0;1244485.0;47.345353;8.602178
812600;2;;8126;Zumikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;647.0;2689463.0;1243086.0;47.332564;8.622278
812700;2;;8127;Forch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;668.0;2691822.0;1242400.0;47.326072;8.653342
813200;2;;8132;Egg b. Zürich;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;541.0;2694715.0;1239498.0;47.299564;8.690994
813202;2;;8132;Hinteregg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;561.0;2694119.0;1240316.0;47.307006;8.683286
813300;2;;8133;Esslingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;478.0;2696326.0;1238310.0;47.288647;8.712039
813400;2;;8134;Adliswil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;448.0;2682298.0;1240754.0;47.312525;8.527064
813500;2;;8135;Langnau am Albis;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;511.0;2683050.0;1238071.0;47.2883;8.536514
813502;2;;8135;Sihlbrugg Station;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;511.0;2686218.0;1232812.0;47.240597;8.577378
813503;2;;8135;Sihlwald;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;487.0;2684516.0;1236133.0;47.270686;8.555525
813600;2;;8136;Gattikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;498.0;2683903.0;1237692.0;47.284783;8.547717
814200;2;;8142;Uitikon Waldegg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;558.0;2676819.0;1247023.0;47.369567;8.455686
814300;2;;8143;Stallikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;545.0;2679259.0;1243026.0;47.333331;8.487278
814302;2;;8143;Uetliberg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;852.0;2679451.0;1245068.0;47.351672;8.490181
815200;2;;8152;Glattbrugg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;430.0;2684964.0;1254068.0;47.431925;8.564844
815201;2;;8152;Opfikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;437.0;2685692.0;1253902.0;47.430336;8.574461
815202;2;;8152;Glattpark (Opfikon);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;426.0;2684699.0;1253115.0;47.423389;8.561153
815300;2;;8153;Rümlang;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;445.0;2682370.0;1255993.0;47.449567;8.530819
815400;2;;8154;Oberglatt ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;425.0;2680970.0;1258915.0;47.476019;8.512789
815500;2;;8155;Niederhasli;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;423.0;2679244.0;1259452.0;47.481058;8.489992
815501;2;;8155;Nassenwil;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;438.0;2677831.0;1257674.0;47.465236;8.470936
815600;2;;8156;Oberhasli;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;434.0;2679949.0;1257781.0;47.465944;8.499044
815700;2;;8157;Dielsdorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;442.0;2676701.0;1259317.0;47.480144;8.456233
815800;2;;8158;Regensberg;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;581.0;2675384.0;1259545.0;47.482347;8.4388
816200;2;;8162;Steinmaur;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;428.0;2676240.0;1260673.0;47.492394;8.450347
816201;2;;8162;Sünikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;467.0;2675265.0;1260460.0;47.490589;8.437375
816400;2;;8164;Bachs;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;464.0;2675229.0;1264317.0;47.525281;8.43755
816500;2;;8165;Schöfflisdorf;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;469.0;2673574.0;1261464.0;47.499811;8.415106
816502;2;;8165;Oberweningen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;463.0;2673013.0;1261529.0;47.500458;8.407669
816503;2;;8165;Schleinikon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;468.0;2672008.0;1261331.0;47.498789;8.3943
816600;2;;8166;Niederweningen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;451.0;2670674.0;1262303.0;47.507675;8.376753
817200;2;;8172;Niederglatt ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;412.0;2680000.0;1260789.0;47.492989;8.500258
817300;2;;8173;Neerach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;454.0;2677984.0;1262632.0;47.509806;8.473831
817400;2;;8174;Stadel b. Niederglatt;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;435.0;2677352.0;1264745.0;47.528883;8.465811
817500;2;;8175;Windlach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;413.0;2677741.0;1266135.0;47.541339;8.471217
818000;2;;8180;Bülach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;419.0;2682982.0;1263661.0;47.518447;8.540361
818100;2;;8181;Höri;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;417.0;2680798.0;1262475.0;47.508056;8.511153
818200;2;;8182;Hochfelden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;401.0;2681113.0;1264066.0;47.522325;8.515625
818400;2;;8184;Bachenbülach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;423.0;2683345.0;1262120.0;47.504544;8.544892
818500;2;;8185;Winkel;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;496.0;2684348.0;1260241.0;47.487519;8.557847
818700;2;;8187;Weiach;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;381.0;2674933.0;1267921.0;47.557725;8.434225
819200;2;;8192;Glattfelden;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;373.0;2680152.0;1267814.0;47.556147;8.503542
819201;2;;8192;Zweidlen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;361.0;2678029.0;1269199.0;47.568858;8.475581
819300;2;;8193;Eglisau;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;362.0;2681565.0;1269832.0;47.574122;8.522681
819400;2;;8194;Hüntwangen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;390.0;2679314.0;1272150.0;47.595242;8.493181
819500;2;;8195;Wasterkingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;391.0;2677619.0;1271589.0;47.5904;8.47055
819600;2;;8196;Wil ZH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;408.0;2680278.0;1273273.0;47.605225;8.5062
819700;2;;8197;Rafz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;421.0;2683028.0;1274018.0;47.611581;8.542906
820000;2;;8200;Schaffhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;422.0;2689868.0;1284488.0;47.704831;8.635986
820300;2;;8203;Schaffhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;443.0;2691332.0;1283685.0;47.697408;8.655325
820700;2;;8207;Schaffhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;444.0;2691618.0;1286483.0;47.722528;8.659711
820800;2;;8208;Schaffhausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;471.0;2689891.0;1285241.0;47.711597;8.636447
821200;2;;8212;Neuhausen am Rheinfall;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;436.0;2688356.0;1282022.0;47.682861;8.615353
821204;2;;8212;Nohl;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;378.0;2687778.0;1280574.0;47.669917;8.607369
821300;2;;8213;Neunkirch;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;427.0;2679463.0;1282679.0;47.689908;8.49705
821400;2;;8214;Gächlingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;450.0;2679505.0;1284206.0;47.703633;8.497883
821500;2;;8215;Hallau;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;424.0;2676538.0;1283410.0;47.696831;8.458219
821600;2;;8216;Oberhallau;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;429.0;2677949.0;1284471.0;47.706203;8.4772
821700;2;;8217;Wilchingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;431.0;2677159.0;1280431.0;47.669967;8.465972
821800;2;;8218;Osterfingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;440.0;2678750.0;1279601.0;47.662314;8.487006
821900;2;;8219;Trasadingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;405.0;2674504.0;1280057.0;47.666911;8.430564
822200;2;;8222;Beringen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;462.0;2685735.0;1283651.0;47.697858;8.580767
822300;2;;8223;Guntmadingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;443.0;2684017.0;1282234.0;47.685339;8.557614
822400;2;;8224;Löhningen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;479.0;2683586.0;1284011.0;47.701372;8.552211
822500;2;;8225;Siblingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;511.0;2681170.0;1285474.0;47.714833;8.520294
822600;2;;8226;Schleitheim;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;470.0;2678346.0;1289242.0;47.749058;8.483336
822800;2;;8228;Beggingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;549.0;2682194.0;1291223.0;47.7664;8.535008
823100;2;;8231;Hemmental;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;576.0;2685958.0;1287606.0;47.733392;8.584506
823200;2;;8232;Merishausen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;527.0;2687828.0;1290578.0;47.759869;8.610019
823300;2;;8233;Bargen SH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;609.0;2687690.0;1294198.0;47.792439;8.6089
823400;2;;8234;Stetten SH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;562.0;2691599.0;1288229.0;47.738231;8.659822
823500;2;;8235;Lohn SH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;627.0;2692392.0;1290129.0;47.755203;8.670789
823600;2;;8236;Büttenhardt;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;655.0;2691053.0;1290251.0;47.756489;8.652958
823602;2;;8236;Opfertshofen SH;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;573.0;2691593.0;1292433.0;47.776033;8.660614
823900;2;;8239;Dörflingen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;460.0;2696311.0;1284790.0;47.706631;8.721881
824000;2;;8240;Thayngen;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;444.0;2694990.0;1289461.0;47.748825;8.705286
824100;2;;8241;Barzheim;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;523.0;2696106.0;1290676.0;47.759586;8.720431
